EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Counter,Timestamp
-451609.84375,-364547.9375,-359923.625,-445026.71875,49000.74609375,-444718.25,-530895.125,-750000.0625,0.37353515625,0.89306640625,0.60009765625,-0.15243902802467346,2.4695122241973877,0.15243902802467346,86.66666412353516,161110.0,873514.279222416
-451671.625,-364608.0,-360007.3125,-445041.375,49455.73828125,-444678.46875,-530932.3125,-750000.0625,0.373779296875,0.892822265625,0.601806640625,-0.18292683362960815,2.4695122241973877,0.18292683362960815,86.66666412353516,161111.0,873514.279254916
-451741.375,-364649.03125,-360034.84375,-445036.71875,49550.95703125,-444685.625,-530930.5625,-750000.0625,0.374267578125,0.89306640625,0.603271484375,-0.18292683362960815,2.4390244483947754,0.21341463923454285,86.66666412353516,161112.0,873514.279274625
-451685.5625,-364596.375,-359957.84375,-445026.0,49060.2890625,-444728.53125,-530901.0625,-750000.0625,0.374755859375,0.893310546875,0.603759765625,-0.18292683362960815,2.5609755516052246,0.24390244483947754,86.66666412353516,161113.0,873514.2792895
-451618.34375,-364556.59375,-359927.0,-445035.84375,48899.44921875,-444737.125,-530906.875,-750000.0625,0.375,0.8935546875,0.601806640625,-0.18292683362960815,2.5609755516052246,0.21341463923454285,86.66666412353516,161114.0,873514.279304125
-451662.40625,-364603.625,-360002.90625,-445053.28125,49300.2578125,-444694.75,-530944.75,-750000.0625,0.373779296875,0.892333984375,0.601806640625,-0.15243902802467346,2.408536672592163,0.12195122241973877,86.66666412353516,161115.0,873514.28209625
-451743.15625,-364656.8125,-360050.46875,-445052.75,49531.64453125,-444691.875,-530951.75,-750000.0625,0.37451171875,0.8935546875,0.6015625,-0.24390244483947754,2.5,0.15243902802467346,86.66666412353516,161116.0,873514.282115958
-451707.46875,-364616.3125,-359984.59375,-445041.5625,49072.44921875,-444733.1875,-530923.3125,-750000.0625,0.3720703125,0.891845703125,0.60107421875,-0.21341463923454285,2.621951103210449,0.15243902802467346,86.66666412353516,161117.0,873514.283213875
-451631.21875,-364567.59375,-359936.5,-445049.6875,48819.4296875,-444756.625,-530922.0625,-750000.0625,0.373779296875,0.890869140625,0.60107421875,-0.18292683362960815,2.4390244483947754,0.21341463923454285,86.66666412353516,161118.0,873514.28454375
-451654.71875,-364600.3125,-359998.1875,-445066.6875,49135.75,-444712.46875,-530956.9375,-750000.0625,0.374755859375,0.892333984375,0.599365234375,-0.15243902802467346,2.5,0.18292683362960815,86.66666412353516,161119.0,873514.285931291
