EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Counter,Timestamp
147140.453125,147160.21875,147477.96875,147616.828125,147397.953125,147565.765625,147635.234375,118897.78125,-0.630859375,0.2158203125,-0.476318359375,-0.09146341681480408,2.4390244483947754,0.12195122241973877,20.0,9238.0,890827.61076125
147140.546875,147160.40625,147478.515625,147617.09375,147398.40625,147566.125,147638.015625,118918.7890625,-0.63037109375,0.21533203125,-0.478515625,-0.060975611209869385,2.4695122241973877,0.12195122241973877,20.0,9239.0,890827.610791666
147175.15625,147195.0,147513.375,147652.140625,147433.09375,147601.171875,147681.1875,119031.625,-0.6298828125,0.21533203125,-0.480712890625,-0.09146341681480408,2.5,0.15243902802467346,20.0,9240.0,890827.610807625
147170.953125,147190.96875,147509.0,147647.84375,147429.0625,147597.15625,147671.1875,118968.140625,-0.629638671875,0.21337890625,-0.480224609375,-0.060975611209869385,2.5304877758026123,0.15243902802467346,20.0,9241.0,890827.61362275
147099.15625,147118.90625,147436.9375,147575.96875,147357.09375,147525.09375,147597.15625,118874.4453125,-0.628662109375,0.21240234375,-0.4814453125,-0.060975611209869385,2.4390244483947754,0.15243902802467346,20.0,9242.0,890827.613650541
147077.15625,147097.09375,147414.671875,147553.796875,147335.015625,147502.828125,147574.171875,118855.7578125,-0.631103515625,0.214599609375,-0.48095703125,-0.21341463923454285,2.408536672592163,0.24390244483947754,20.0,9243.0,890827.613666875
147113.1875,147133.125,147451.6875,147590.625,147371.21875,147539.21875,147620.390625,118981.109375,-0.633544921875,0.21533203125,-0.478515625,-0.12195122241973877,2.4695122241973877,0.15243902802467346,20.0,9244.0,890827.613681916
147122.21875,147141.890625,147460.359375,147599.03125,147380.078125,147548.328125,147623.34375,118934.8828125,-0.633544921875,0.216064453125,-0.479248046875,-0.21341463923454285,2.5609755516052246,0.24390244483947754,20.0,9245.0,890827.613696208
147064.46875,147084.21875,147401.96875,147541.265625,147322.046875,147490.21875,147561.390625,118838.6796875,-0.63232421875,0.21484375,-0.478271484375,-0.09146341681480408,2.4695122241973877,0.21341463923454285,20.0,9246.0,890827.643486166
147029.421875,147048.90625,147366.578125,147505.6875,147286.90625,147454.90625,147524.546875,118792.4609375,-0.631103515625,0.21484375,-0.477783203125,-0.12195122241973877,2.408536672592163,0.15243902802467346,20.0,9247.0,890827.643514708
147064.46875,147083.953125,147402.421875,147541.09375,147321.953125,147489.859375,147569.171875,118915.6640625,-0.629150390625,0.214111328125,-0.4794921875,-0.09146341681480408,2.408536672592163,0.15243902802467346,20.0,9248.0,890827.643530333
147078.6875,147098.171875,147416.28125,147555.046875,147336.34375,147504.171875,147580.796875,118904.3984375,-0.631103515625,0.213623046875,-0.47705078125,-0.09146341681480408,2.4695122241973877,0.15243902802467346,20.0,9249.0,890827.646786625
147034.6875,147054.1875,147372.296875,147511.140625,147292.28125,147459.828125,147531.265625,118803.2734375,-0.630126953125,0.21484375,-0.477783203125,-0.09146341681480408,2.5,0.18292683362960815,20.0,9250.0,890827.646803833
146988.5625,147008.671875,147326.34375,147464.828125,147246.59375,147414.046875,147481.09375,118730.5,-0.63037109375,0.215576171875,-0.479248046875,-0.030487805604934692,2.4695122241973877,0.15243902802467346,20.0,9251.0,890827.649195541
147020.203125,147039.703125,147358.171875,147496.84375,147278.234375,147445.78125,147521.609375,118843.8671875,-0.628662109375,0.21484375,-0.478271484375,-0.15243902802467346,2.4695122241973877,0.12195122241973877,20.0,9252.0,890827.649211208
147041.9375,147061.328125,147379.453125,147518.5625,147299.421875,147467.15625,147544.21875,118873.546875,-0.6298828125,0.2138671875,-0.4775390625,-0.12195122241973877,2.4695122241973877,0.12195122241973877,20.0,9253.0,890827.651847333
147003.9375,147023.421875,147341.0,147480.03125,147261.34375,147428.984375,147499.78125,118785.125,-0.63037109375,0.215576171875,-0.479736328125,-0.060975611209869385,2.408536672592163,0.060975611209869385,20.0,9254.0,890827.651974208
146938.046875,146957.984375,147275.5625,147414.21875,147196.15625,147363.625,147431.5625,118686.6875,-0.632080078125,0.214599609375,-0.4794921875,-0.060975611209869385,2.4390244483947754,0.12195122241973877,20.0,9255.0,890827.654318125
146961.296875,146980.953125,147299.609375,147438.0,147219.140625,147386.953125,147461.875,118772.96875,-0.631103515625,0.216064453125,-0.481201171875,-0.15243902802467346,2.591463327407837,0.060975611209869385,20.0,9256.0,890827.655418541
146989.1875,147009.125,147327.765625,147466.4375,147246.765625,147414.578125,147493.890625,118837.1640625,-0.6298828125,0.2158203125,-0.47998046875,-0.09146341681480408,2.5304877758026123,0.15243902802467346,20.0,9257.0,890827.656741208
146964.859375,146984.71875,147303.0,147441.671875,147223.15625,147390.4375,147462.765625,118749.453125,-0.630615234375,0.215087890625,-0.481689453125,-0.030487805604934692,2.591463327407837,0.15243902802467346,20.0,9258.0,890827.687271375
146900.3125,146919.71875,147237.734375,147376.40625,147158.609375,147325.359375,147393.578125,118639.390625,-0.628662109375,0.217529296875,-0.478271484375,-0.060975611209869385,2.591463327407837,0.15243902802467346,20.0,9259.0,890827.68731375
146915.15625,146934.828125,147252.75,147391.34375,147173.1875,147340.640625,147412.078125,118695.2734375,-0.630859375,0.216552734375,-0.47998046875,-0.15243902802467346,2.5,0.09146341681480408,20.0,9260.0,890827.687370291
146947.703125,146967.1875,147285.390625,147424.234375,147205.8125,147373.453125,147451.5,118791.65625,-0.632568359375,0.217041015625,-0.477294921875,-0.12195122241973877,2.408536672592163,0.18292683362960815,20.0,9261.0,890827.690380625
146933.9375,146953.421875,147271.53125,147409.9375,147191.875,147359.421875,147431.75,118724.953125,-0.631103515625,0.21484375,-0.478759765625,-0.09146341681480408,2.408536672592163,0.12195122241973877,20.0,9262.0,890827.690411583
146859.28125,146878.765625,147196.421875,147335.453125,147117.03125,147284.5,147354.765625,118619.1875,-0.631103515625,0.21435546875,-0.478271484375,0.0,2.317073106765747,0.18292683362960815,20.0,9263.0,890827.692841166
146855.078125,146874.46875,147192.140625,147331.078125,147112.828125,147280.375,147351.28125,118628.84375,-0.63232421875,0.217041015625,-0.47802734375,-0.030487805604934692,2.4390244483947754,0.09146341681480408,20.0,9264.0,890827.692862791
146891.734375,146910.859375,147229.421875,147368.09375,147149.21875,147316.859375,147396.4375,118745.34375,-0.6318359375,0.2158203125,-0.47900390625,-0.12195122241973877,2.378048896789551,0.060975611209869385,20.0,9265.0,890827.694133166
146889.9375,146909.4375,147227.453125,147366.03125,147147.25,147315.15625,147388.5625,118687.2265625,-0.631591796875,0.215087890625,-0.479248046875,-0.060975611209869385,2.4390244483947754,0.09146341681480408,20.0,9266.0,890827.695429083
146822.984375,146842.375,147159.765625,147298.796875,147080.203125,147247.84375,147318.46875,118585.2109375,-0.63232421875,0.215576171875,-0.47705078125,-0.12195122241973877,2.591463327407837,0.24390244483947754,20.0,9267.0,890827.696881541
146803.671875,146823.328125,147141.0,147279.75,147061.421875,147228.796875,147298.078125,118557.046875,-0.63232421875,0.216552734375,-0.4775390625,-0.060975611209869385,2.4390244483947754,0.15243902802467346,20.0,9268.0,890827.701585166
146842.109375,146861.953125,147180.34375,147319.09375,147100.3125,147267.421875,147346.546875,118686.2421875,-0.631103515625,0.2158203125,-0.478271484375,-0.09146341681480408,2.5609755516052246,0.15243902802467346,20.0,9269.0,890827.731011833
146851.5,146871.078125,147188.828125,147327.859375,147109.265625,147276.890625,147351.546875,118658.9765625,-0.632080078125,0.216064453125,-0.478271484375,-0.15243902802467346,2.5,0.24390244483947754,20.0,9270.0,890827.73103925
146790.703125,146810.375,147127.859375,147266.96875,147048.375,147216.015625,147287.53125,118566.078125,-0.6318359375,0.217041015625,-0.47900390625,-0.18292683362960815,2.4695122241973877,0.12195122241973877,20.0,9271.0,890827.73105475
146747.96875,146767.453125,147085.125,147223.875,147005.453125,147173.359375,147242.828125,118507.0703125,-0.631591796875,0.215576171875,-0.47802734375,-0.15243902802467346,2.5304877758026123,0.15243902802467346,20.0,9272.0,890827.734215875
146780.15625,146799.546875,147118.015625,147256.59375,147037.90625,147205.546875,147284.40625,118628.84375,-0.632080078125,0.21533203125,-0.48193359375,-0.12195122241973877,2.5,0.18292683362960815,20.0,9273.0,890827.734237791
146796.25,146816.09375,147134.375,147272.96875,147054.453125,147221.90625,147299.0625,118628.84375,-0.634033203125,0.214599609375,-0.478515625,-0.15243902802467346,2.408536672592163,0.15243902802467346,20.0,9274.0,890827.736589125
146752.25,146772.28125,147090.03125,147228.53125,147010.46875,147178.09375,147248.546875,118532.015625,-0.63232421875,0.2138671875,-0.4794921875,-0.24390244483947754,2.317073106765747,0.18292683362960815,20.0,9275.0,890827.736683875
146697.53125,146717.390625,147035.140625,147173.546875,146955.65625,147123.296875,147191.78125,118460.9375,-0.631591796875,0.215576171875,-0.477783203125,-0.21341463923454285,2.408536672592163,0.09146341681480408,20.0,9276.0,890827.737917208
146723.109375,146742.78125,147060.984375,147199.46875,146980.953125,147148.0625,147226.109375,118563.6640625,-0.63134765625,0.216796875,-0.480224609375,-0.15243902802467346,2.4695122241973877,0.030487805604934692,20.0,9277.0,890827.739162458
146747.34375,146767.1875,147085.5625,147224.0625,147005.015625,147172.5625,147251.765625,118597.7265625,-0.631103515625,0.216064453125,-0.482421875,-0.12195122241973877,2.378048896789551,0.21341463923454285,20.0,9278.0,890827.7405035
146719.71875,146739.921875,147057.40625,147196.25,146977.734375,147145.109375,147217.703125,118494.015625,-0.631103515625,0.216796875,-0.4794921875,-0.09146341681480408,2.408536672592163,0.18292683362960815,20.0,9279.0,890827.741889291
146661.953125,146681.796875,146999.203125,147137.953125,146919.625,147087.359375,147155.578125,118402.2890625,-0.631103515625,0.21630859375,-0.4814453125,-0.12195122241973877,2.408536672592163,0.18292683362960815,20.0,9280.0,890827.775953125
146682.609375,146702.359375,147020.203125,147159.0625,146940.71875,147107.921875,147181.3125,118479.890625,-0.63134765625,0.215576171875,-0.479736328125,-0.060975611209869385,2.5609755516052246,0.12195122241973877,20.0,9281.0,890827.775984083
146712.734375,146732.3125,147051.046875,147189.28125,146970.671875,147137.875,147216.8125,118554.0078125,-0.630859375,0.214599609375,-0.4794921875,-0.09146341681480408,2.3475608825683594,0.09146341681480408,20.0,9282.0,890827.778414208
146692.625,146712.015625,147030.125,147168.4375,146950.46875,147117.65625,147190.34375,118470.7734375,-0.630859375,0.216064453125,-0.47802734375,-0.12195122241973877,2.2865853309631348,0.18292683362960815,20.0,9283.0,890827.778431875
146619.3125,146638.796875,146956.109375,147094.859375,146877.15625,147043.90625,147112.75,118368.671875,-0.63134765625,0.2158203125,-0.48095703125,-0.15243902802467346,2.408536672592163,0.12195122241973877,20.0,9284.0,890827.781701833
146625.390625,146644.78125,146962.546875,147101.125,146883.0625,147050.15625,147121.953125,118410.2421875,-0.63232421875,0.213623046875,-0.47705078125,-0.09146341681480408,2.408536672592163,0.060975611209869385,20.0,9285.0,890827.7817875
146659.359375,146678.859375,146997.046875,147135.8125,146917.03125,147084.40625,147163.890625,118512.4375,-0.63232421875,0.21435546875,-0.478271484375,0.0,2.4695122241973877,0.15243902802467346,20.0,9286.0,890827.782898625
146651.40625,146670.8125,146988.734375,147127.765625,146909.171875,147076.359375,147148.328125,118442.25,-0.631591796875,0.21435546875,-0.4775390625,-0.060975611209869385,2.5,0.15243902802467346,20.0,9287.0,890827.784142583
146579.4375,146599.109375,146916.765625,147055.4375,146837.1875,147004.296875,147072.59375,118343.3671875,-0.630615234375,0.21435546875,-0.480224609375,-0.060975611209869385,2.5304877758026123,0.21341463923454285,20.0,9288.0,890827.826790583
146569.421875,146588.90625,146906.75,147045.15625,146827.0,146994.28125,147064.640625,118343.546875,-0.63232421875,0.212890625,-0.482421875,-0.060975611209869385,2.4390244483947754,0.27439025044441223,20.0,9289.0,890827.826817958
146606.25,146626.1875,146944.125,147082.609375,146863.75,147031.46875,147111.3125,118465.2265625,-0.633056640625,0.214599609375,-0.47998046875,-0.18292683362960815,2.4695122241973877,0.24390244483947754,20.0,9290.0,890827.8268335
146608.75,146628.703125,146946.09375,147084.9375,146866.34375,147034.0625,147107.65625,118413.5546875,-0.6318359375,0.216064453125,-0.4794921875,-0.18292683362960815,2.5304877758026123,0.15243902802467346,20.0,9291.0,890827.826847833
146545.90625,146566.015625,146883.0625,147022.265625,146803.84375,146971.125,147039.96875,118312.5234375,-0.63037109375,0.213623046875,-0.477783203125,-0.15243902802467346,2.5,0.09146341681480408,20.0,9292.0,890827.826861916
146521.765625,146542.15625,146859.09375,146997.953125,146779.703125,146947.15625,147015.109375,118274.703125,-0.63232421875,0.21337890625,-0.480712890625,-0.15243902802467346,2.408536672592163,0.060975611209869385,20.0,9293.0,890827.826875875
146558.25,146578.09375,146895.75,147034.609375,146815.90625,146983.46875,147062.3125,118402.8203125,-0.631591796875,0.214599609375,-0.478271484375,-0.15243902802467346,2.378048896789551,0.12195122241973877,20.0,9294.0,890827.826889916
