EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Counter,Timestamp
160314.40625,160326.828125,160660.140625,160802.203125,160571.984375,160748.296875,160828.765625,132186.96875,0.469970703125,0.896484375,0.4462890625,-0.18292683362960815,2.5609755516052246,0.12195122241973877,100.0,6826.0,1207358.368563708
160190.03125,160202.28125,160535.234375,160677.296875,160447.265625,160623.484375,160699.75,132027.828125,0.468017578125,0.894287109375,0.446533203125,-0.21341463923454285,2.5304877758026123,0.15243902802467346,100.0,6827.0,1207358.368592458
160184.046875,160196.203125,160529.15625,160671.046875,160441.359375,160617.671875,160692.59375,132022.28125,0.47021484375,0.892822265625,0.44873046875,-0.18292683362960815,2.621951103210449,0.060975611209869385,100.0,6828.0,1207358.371647625
160249.140625,160261.375,160595.140625,160737.203125,160506.453125,160682.9375,160770.28125,132202.078125,0.4716796875,0.893798828125,0.446044921875,-0.09146341681480408,2.5609755516052246,0.0,100.0,6829.0,1207358.373182041
160228.125,160240.015625,160573.859375,160715.84375,160485.34375,160661.75,160743.375,132118.75,0.4697265625,0.896728515625,0.4521484375,-0.12195122241973877,2.682926893234253,-0.12195122241973877,100.0,6830.0,1207358.373242708
160104.296875,160116.625,160449.40625,160591.296875,160361.609375,160537.65625,160615.796875,131955.046875,0.468505859375,0.896240234375,0.447021484375,-0.09146341681480408,2.804877996444702,-0.18292683362960815,100.0,6831.0,1207358.374398083
160064.859375,160077.203125,160409.53125,160551.234375,160322.0,160498.046875,160573.046875,131895.234375,0.4697265625,0.89453125,0.447021484375,-0.09146341681480408,2.682926893234253,-0.24390244483947754,100.0,6832.0,1207358.375650041
160134.0625,160146.046875,160479.625,160621.25,160391.296875,160567.515625,160654.140625,132078.875,0.46875,0.894775390625,0.447021484375,-0.09146341681480408,2.591463327407837,-0.21341463923454285,100.0,6833.0,1207358.407911583
160131.390625,160143.8125,160477.125,160618.5625,160389.0625,160564.921875,160648.6875,132041.234375,0.4677734375,0.894775390625,0.4482421875,-0.060975611209869385,2.7134146690368652,-0.3048780560493469,100.0,6834.0,1207358.40793975
160020.875,160033.3125,160366.078125,160507.78125,160278.453125,160454.328125,160532.546875,131868.5,0.4697265625,0.8935546875,0.450439453125,-0.09146341681480408,2.6524391174316406,-0.27439025044441223,100.0,6835.0,1207358.407955541
159955.96875,159967.953125,160300.546875,160441.984375,160212.921875,160388.875,160461.390625,131761.75,0.46826171875,0.89501953125,0.449462890625,-0.12195122241973877,2.621951103210449,-0.24390244483947754,100.0,6836.0,1207358.407969875
160024.453125,160036.515625,160369.5625,160511.453125,160281.40625,160457.359375,160541.046875,131938.40625,0.468994140625,0.893310546875,0.448486328125,-0.09146341681480408,2.5304877758026123,-0.09146341681480408,100.0,6837.0,1207358.407985
160041.890625,160053.875,160387.0,160528.796875,160298.75,160474.625,160558.921875,131961.03125,0.467041015625,0.894775390625,0.450439453125,-0.12195122241973877,2.5304877758026123,0.0,100.0,6838.0,1207358.407999166
159945.859375,159957.9375,160290.890625,160432.953125,160202.90625,160379.046875,160457.09375,131803.859375,0.47021484375,0.897216796875,0.449462890625,-0.12195122241973877,2.6524391174316406,0.060975611209869385,100.0,6839.0,1207358.408012916
159851.09375,159863.25,160195.9375,160338.09375,160108.5,160284.265625,160358.03125,131666.34375,0.46728515625,0.896728515625,0.448486328125,-0.21341463923454285,2.621951103210449,0.15243902802467346,100.0,6840.0,1207358.408027333
159908.21875,159920.46875,160253.515625,160395.578125,160165.265625,160341.484375,160423.03125,131806.625,0.468017578125,0.89453125,0.447998046875,-0.27439025044441223,2.6524391174316406,0.060975611209869385,100.0,6841.0,1207358.408041083
159940.953125,159953.640625,160286.6875,160428.578125,160198.34375,160374.125,160460.765625,131884.953125,0.468017578125,0.89453125,0.450439453125,-0.27439025044441223,2.591463327407837,0.09146341681480408,100.0,6842.0,1207358.408054791
159864.859375,159877.375,160210.328125,160351.859375,160122.171875,160297.953125,160377.078125,131728.390625,0.467529296875,0.895263671875,0.44921875,-0.18292683362960815,2.5,0.15243902802467346,100.0,6843.0,1207358.40806875
159751.84375,159764.1875,160096.96875,160238.3125,160008.984375,160184.671875,160258.796875,131579.171875,0.46826171875,0.8935546875,0.44970703125,-0.09146341681480408,2.5304877758026123,0.15243902802467346,100.0,6844.0,1207358.408082666
159791.09375,159803.703125,160136.5625,160278.1875,160048.328125,160224.375,160303.40625,131669.125,0.46728515625,0.894287109375,0.447265625,-0.12195122241973877,2.5304877758026123,0.09146341681480408,100.0,6845.0,1207358.408096041
159839.375,159851.984375,160185.03125,160326.46875,160096.421875,160272.640625,160359.734375,131795.1875,0.468017578125,0.893310546875,0.447998046875,-0.060975611209869385,2.5304877758026123,0.09146341681480408,100.0,6846.0,1207358.408109375
159786.09375,159798.703125,160131.390625,160272.734375,160043.046875,160219.453125,160298.3125,131655.171875,0.46826171875,0.8935546875,0.446533203125,-0.09146341681480408,2.591463327407837,0.0,100.0,6847.0,1207358.408122916
159662.796875,159675.3125,160007.46875,160149.265625,159919.671875,160095.796875,160170.90625,131500.9375,0.4697265625,0.89453125,0.4482421875,-0.09146341681480408,2.591463327407837,-0.060975611209869385,100.0,6848.0,1207358.408136458
159678.09375,159690.609375,160022.671875,160164.640625,159934.875,160111.0,160188.0625,131536.96875,0.46923828125,0.895751953125,0.4501953125,-0.09146341681480408,2.621951103210449,-0.09146341681480408,100.0,6849.0,1207358.408149958
159740.234375,159753.1875,160085.875,160228.296875,159997.359375,160173.578125,160261.921875,131704.078125,0.466796875,0.894775390625,0.450927734375,-0.15243902802467346,2.6524391174316406,-0.12195122241973877,100.0,6850.0,1207358.408163333
159708.84375,159721.546875,160054.140625,160196.03125,159965.71875,160141.75,160222.578125,131592.140625,0.46728515625,0.8935546875,0.44775390625,-0.15243902802467346,2.621951103210449,-0.060975611209869385,100.0,6851.0,1207358.410993916
159587.703125,159600.484375,159932.546875,160074.34375,159844.828125,160020.609375,160096.875,131432.8125,0.466552734375,0.893798828125,0.446044921875,-0.12195122241973877,2.621951103210449,-0.060975611209869385,100.0,6852.0,1207358.411094291
159575.09375,159587.96875,159920.203125,160061.921875,159832.40625,160008.1875,160082.921875,131411.1875,0.468994140625,0.89404296875,0.44677734375,-0.060975611209869385,2.682926893234253,-0.030487805604934692,100.0,6853.0,1207358.414519375
159640.890625,159653.859375,159986.8125,160128.4375,159898.203125,160074.15625,160161.875,131598.40625,0.469482421875,0.8935546875,0.4501953125,-0.030487805604934692,2.6524391174316406,-0.060975611209869385,100.0,6854.0,1207358.414635208
159628.015625,159640.984375,159973.765625,160115.375,159885.609375,160061.375,160143.640625,131528.03125,0.46826171875,0.894287109375,0.447021484375,-0.030487805604934692,2.7134146690368652,-0.060975611209869385,100.0,6855.0,1207358.415751833
159515.1875,159527.796875,159860.578125,160002.109375,159772.59375,159948.453125,160026.515625,131361.109375,0.467041015625,0.895263671875,0.448974609375,-0.12195122241973877,2.591463327407837,-0.060975611209869385,100.0,6856.0,1207358.447199333
159471.296875,159484.25,159816.140625,159958.109375,159729.046875,159904.734375,159978.234375,131293.25,0.46728515625,0.894775390625,0.447998046875,0.0,2.591463327407837,-0.060975611209869385,100.0,6857.0,1207358.449915875
159540.3125,159553.1875,159885.78125,160027.9375,159798.25,159973.671875,160059.59375,131480.03125,0.46728515625,0.896484375,0.449462890625,-0.060975611209869385,2.5304877758026123,-0.060975611209869385,100.0,6858.0,1207358.449937833
159543.4375,159556.671875,159889.265625,160031.515625,159801.65625,159977.15625,160061.375,131462.671875,0.468017578125,0.8955078125,0.446533203125,-0.09146341681480408,2.5609755516052246,0.060975611209869385,100.0,6859.0,1207358.449953166
159438.03125,159451.265625,159783.5,159925.484375,159695.96875,159871.5625,159949.796875,131296.65625,0.46875,0.8955078125,0.44775390625,-0.060975611209869385,2.5304877758026123,0.09146341681480408,100.0,6860.0,1207358.449967708
159362.65625,159375.984375,159707.6875,159849.484375,159620.421875,159796.015625,159869.421875,131184.71875,0.468017578125,0.89599609375,0.44677734375,-0.060975611209869385,2.6524391174316406,0.030487805604934692,100.0,6861.0,1207358.451906666
159427.125,159440.265625,159772.59375,159914.21875,159684.34375,159860.21875,159944.53125,131351.375,0.467041015625,0.896728515625,0.44482421875,-0.09146341681480408,2.6524391174316406,-0.030487805604934692,100.0,6862.0,1207358.451930375
159448.9375,159461.90625,159794.5,159936.296875,159706.4375,159882.296875,159968.03125,131386.328125,0.467041015625,0.897216796875,0.447509765625,-0.12195122241973877,2.591463327407837,0.030487805604934692,100.0,6863.0,1207358.453209833
159361.953125,159375.0,159706.875,159848.765625,159619.078125,159794.953125,159873.359375,131221.453125,0.467529296875,0.8955078125,0.44677734375,-0.09146341681480408,2.621951103210449,0.060975611209869385,100.0,6864.0,1207358.454446041
159264.859375,159277.71875,159609.421875,159751.140625,159521.625,159697.484375,159770.09375,131079.390625,0.466796875,0.89404296875,0.447509765625,-0.18292683362960815,2.6524391174316406,0.12195122241973877,100.0,6865.0,1207358.455801
159319.296875,159331.734375,159664.234375,159805.859375,159576.34375,159752.125,159832.765625,131208.859375,0.4697265625,0.89306640625,0.447509765625,-0.12195122241973877,2.682926893234253,0.030487805604934692,100.0,6866.0,1207358.488482791
159356.578125,159369.09375,159701.6875,159843.5,159613.625,159789.3125,159875.59375,131301.296875,0.468994140625,0.893798828125,0.447509765625,-0.27439025044441223,2.7439024448394775,0.030487805604934692,100.0,6867.0,1207358.49122725
159286.671875,159299.09375,159631.0625,159772.765625,159543.53125,159719.21875,159797.71875,131154.84375,0.467529296875,0.895751953125,0.447021484375,-0.21341463923454285,2.621951103210449,0.0,100.0,6868.0,1207358.491246375
159166.0625,159179.015625,159510.546875,159652.15625,159423.015625,159598.78125,159673.4375,131008.4921875,0.46826171875,0.89306640625,0.44873046875,-0.27439025044441223,2.621951103210449,0.0,100.0,6869.0,1207358.491261208
159195.65625,159208.890625,159540.5,159682.375,159452.703125,159628.734375,159707.6875,131079.921875,0.466552734375,0.89404296875,0.448486328125,-0.24390244483947754,2.7439024448394775,0.030487805604934692,100.0,6870.0,1207358.491275458
159245.984375,159259.21875,159591.71875,159733.078125,159503.125,159678.984375,159767.765625,131218.6875,0.468017578125,0.893310546875,0.447265625,-0.24390244483947754,2.591463327407837,-0.060975611209869385,100.0,6871.0,1207358.493273666
159202.71875,159215.140625,159547.46875,159688.734375,159459.484375,159635.09375,159715.28125,131071.4375,0.46875,0.89501953125,0.44921875,-0.27439025044441223,2.591463327407837,0.0,100.0,6872.0,1207358.494420583
159087.46875,159099.71875,159431.859375,159573.3125,159344.25,159519.390625,159596.640625,130917.1171875,0.469482421875,0.89501953125,0.44873046875,-0.15243902802467346,2.7439024448394775,0.030487805604934692,100.0,6873.0,1207358.524954041
159092.5625,159105.171875,159437.140625,159578.40625,159349.609375,159524.9375,159602.0,130941.078125,0.46875,0.89453125,0.450439453125,-0.09146341681480408,2.682926893234253,0.060975611209869385,100.0,6874.0,1207358.5249785
159156.40625,159168.921875,159501.421875,159642.953125,159413.453125,159589.046875,159677.109375,131111.125,0.4677734375,0.89697265625,0.44873046875,-0.030487805604934692,2.621951103210449,-0.030487805604934692,100.0,6875.0,1207358.52499325
159127.609375,159140.671875,159472.640625,159613.984375,159384.5625,159560.4375,159641.34375,131008.671875,0.466796875,0.895263671875,0.4501953125,0.060975611209869385,2.621951103210449,0.0,100.0,6876.0,1207358.528436
159005.84375,159018.890625,159350.59375,159491.953125,159262.796875,159438.65625,159514.203125,130840.671875,0.46630859375,0.89599609375,0.4482421875,0.0,2.5609755516052246,-0.12195122241973877,100.0,6877.0,1207358.528453208
158989.828125,159002.703125,159334.5,159475.9375,159247.15625,159422.5625,159496.234375,130805.625,0.46728515625,0.89794921875,0.44775390625,0.0,2.591463327407837,-0.12195122241973877,100.0,6878.0,1207358.528467041
159059.84375,159072.8125,159405.046875,159546.578125,159317.0625,159492.296875,159579.296875,130997.9453125,0.466796875,0.8955078125,0.447509765625,-0.060975611209869385,2.621951103210449,-0.09146341681480408,100.0,6879.0,1207358.531483375
159051.4375,159064.3125,159396.28125,159537.625,159308.125,159484.171875,159566.328125,130944.296875,0.467041015625,0.895751953125,0.44580078125,-0.030487805604934692,2.621951103210449,-0.09146341681480408,100.0,6880.0,1207358.531507541
158937.359375,158950.5,159282.203125,159423.375,159194.21875,159370.4375,159447.78125,130775.40625,0.46630859375,0.896484375,0.445556640625,0.0,2.77439022064209,-0.060975611209869385,100.0,6881.0,1207358.531522958
158885.9375,158898.90625,159230.515625,159371.96875,159143.078125,159318.671875,159391.984375,130696.28125,0.46630859375,0.898193359375,0.449951171875,0.0,2.77439022064209,-0.09146341681480408,100.0,6882.0,1207358.531537166
158956.125,158969.0,159301.234375,159442.6875,159213.171875,159388.5,159473.796875,130881.3515625,0.465576171875,0.896484375,0.449462890625,-0.030487805604934692,2.6524391174316406,0.030487805604934692,100.0,6883.0,1207358.53892475
158968.828125,158981.609375,159314.109375,159455.28125,159226.046875,159401.109375,159485.15625,130879.2109375,0.4658203125,0.897216796875,0.449951171875,-0.09146341681480408,2.621951103210449,0.18292683362960815,100.0,6884.0,1207358.53894875
158868.59375,158881.5625,159213.359375,159354.703125,159125.734375,159300.96875,159378.9375,130715.328125,0.46826171875,0.893798828125,0.448974609375,-0.15243902802467346,2.7134146690368652,0.21341463923454285,100.0,6885.0,1207358.538963208
158784.921875,158798.0625,159129.046875,159270.84375,159041.953125,159217.109375,159290.78125,130600.4375,0.467041015625,0.89453125,0.4453125,-0.24390244483947754,2.5609755516052246,0.27439025044441223,100.0,6886.0,1207358.53897725
158847.859375,158861.0,159192.96875,159334.5,159105.171875,159280.40625,159364.453125,130758.8671875,0.46728515625,0.896240234375,0.443115234375,-0.3353658616542816,2.5304877758026123,0.3658536672592163,100.0,6887.0,1207358.541987416
158876.5625,158889.875,159222.109375,159363.28125,159133.953125,159309.109375,159395.828125,130811.4375,0.470458984375,0.895263671875,0.445556640625,-0.24390244483947754,2.5609755516052246,0.21341463923454285,100.0,6888.0,1207358.57092775
158794.21875,158807.71875,159139.140625,159280.40625,159051.53125,159226.9375,159305.625,130647.5546875,0.469970703125,0.8955078125,0.447998046875,-0.18292683362960815,2.591463327407837,0.21341463923454285,100.0,6889.0,1207358.571988916
158691.390625,158705.34375,159035.96875,159177.40625,158948.984375,159124.296875,159197.4375,130504.59375,0.4697265625,0.894287109375,0.4482421875,-0.12195122241973877,2.5609755516052246,0.24390244483947754,100.0,6890.0,1207358.572007041
158739.765625,158753.171875,159084.875,159226.3125,158997.609375,159172.671875,159252.875,130620.9140625,0.468017578125,0.89404296875,0.4462890625,-0.09146341681480408,2.5,0.18292683362960815,100.0,6891.0,1207358.575773208
158783.125,158796.53125,159128.6875,159269.953125,159040.53125,159215.3125,159303.03125,130727.0390625,0.468017578125,0.89306640625,0.44970703125,-0.030487805604934692,2.5,0.15243902802467346,100.0,6892.0,1207358.5757905
158722.421875,158735.921875,159067.984375,159208.96875,158979.828125,159154.875,159234.09375,130576.5703125,0.46826171875,0.89306640625,0.44873046875,-0.09146341681480408,2.5304877758026123,0.12195122241973877,100.0,6893.0,1207358.578341583
158602.4375,158615.84375,158947.375,159088.453125,158859.65625,159035.25,159111.421875,130427.6171875,0.467041015625,0.894775390625,0.44970703125,-0.12195122241973877,2.5,0.09146341681480408,100.0,6894.0,1207358.579493708
158624.515625,158637.84375,158969.546875,159110.359375,158881.5625,159057.34375,159136.015625,130487.515625,0.4697265625,0.89453125,0.447509765625,-0.060975611209869385,2.5304877758026123,0.030487805604934692,100.0,6895.0,1207358.580717166
158679.328125,158692.828125,159024.4375,159165.703125,158936.375,159112.0625,159200.125,130633.609375,0.46728515625,0.895751953125,0.4462890625,-0.15243902802467346,2.6524391174316406,0.030487805604934692,100.0,6896.0,1207358.581947458
158636.59375,158650.09375,158981.078125,159122.609375,158893.453125,159069.046875,159149.609375,130505.9375,0.468505859375,0.89697265625,0.447998046875,-0.09146341681480408,2.5304877758026123,-0.09146341681480408,100.0,6897.0,1207358.583143333
158509.453125,158523.3125,158854.109375,158995.375,158766.859375,158941.90625,159019.078125,130350.546875,0.46826171875,0.8955078125,0.448974609375,-0.060975611209869385,2.591463327407837,-0.15243902802467346,100.0,6898.0,1207358.614046
158504.796875,158518.125,158849.109375,158990.90625,158762.296875,158936.640625,159013.96875,130351.0859375,0.4677734375,0.895751953125,0.44873046875,-0.15243902802467346,2.7134146690368652,-0.21341463923454285,100.0,6899.0,1207358.614067791
158570.15625,158582.859375,158914.828125,159056.890625,158827.296875,159001.734375,159090.59375,130528.2890625,0.46875,0.8955078125,0.451416015625,-0.18292683362960815,2.591463327407837,-0.15243902802467346,100.0,6900.0,1207358.614082541
158550.3125,158563.359375,158895.15625,159037.21875,158807.625,158982.5,159064.484375,130433.25,0.4697265625,0.89599609375,0.451171875,-0.12195122241973877,2.77439022064209,-0.21341463923454285,100.0,6901.0,1207358.614096708
158436.140625,158449.109375,158780.265625,158922.515625,158693.265625,158868.25,158946.109375,130270.8828125,0.46728515625,0.895263671875,0.452392578125,-0.15243902802467346,2.7439024448394775,-0.21341463923454285,100.0,6902.0,1207358.614111416
158401.984375,158415.3125,158746.109375,158887.90625,158658.9375,158834.09375,158909.015625,130225.375,0.46533203125,0.896240234375,0.449951171875,-0.15243902802467346,2.7439024448394775,-0.21341463923454285,100.0,6903.0,1207358.616874083
158471.640625,158484.78125,158816.828125,158958.359375,158728.671875,158903.828125,158991.09375,130413.6640625,0.467529296875,0.89599609375,0.448974609375,-0.18292683362960815,2.7134146690368652,-0.21341463923454285,100.0,6904.0,1207358.616926125
158470.296875,158483.609375,158815.21875,158956.9375,158727.609375,158902.484375,158985.90625,130369.0546875,0.46728515625,0.8955078125,0.450439453125,-0.12195122241973877,2.6524391174316406,-0.15243902802467346,100.0,6905.0,1207358.61812975
158361.9375,158375.34375,158706.140625,158848.125,158619.25,158794.125,158872.4375,130200.5234375,0.46728515625,0.89404296875,0.449462890625,-0.030487805604934692,2.621951103210449,-0.060975611209869385,100.0,6906.0,1207358.619467583
158299.609375,158312.84375,158643.65625,158785.265625,158556.921875,158731.8125,158804.9375,130109.59375,0.46630859375,0.89501953125,0.447509765625,-0.030487805604934692,2.621951103210449,0.0,100.0,6907.0,1207358.620820791
158367.921875,158381.328125,158712.859375,158854.390625,158625.140625,158800.296875,158885.046875,130289.75,0.466796875,0.895751953125,0.448974609375,-0.09146341681480408,2.5304877758026123,0.0,100.0,6908.0,1207358.658586833
158384.109375,158397.6875,158729.296875,158870.75,158641.328125,158816.75,158901.59375,130305.5703125,0.466552734375,0.89501953125,0.448486328125,0.0,2.591463327407837,0.09146341681480408,100.0,6909.0,1207358.658611875
158291.484375,158305.15625,158636.140625,158777.5,158548.609375,158724.125,158800.65625,130140.078125,0.466552734375,0.89453125,0.44970703125,-0.060975611209869385,2.591463327407837,0.030487805604934692,100.0,6910.0,1207358.662026583
158205.296875,158218.875,158549.5,158691.21875,158462.78125,158637.9375,158710.34375,130018.1328125,0.46630859375,0.895263671875,0.447265625,-0.030487805604934692,2.5304877758026123,0.12195122241973877,100.0,6911.0,1207358.662043958
158262.78125,158276.1875,158607.703125,158749.328125,158520.265625,158695.515625,158778.828125,130169.9453125,0.46728515625,0.896728515625,0.44677734375,-0.060975611209869385,2.5304877758026123,0.21341463923454285,100.0,6912.0,1207358.664480125
158296.84375,158310.15625,158641.78125,158783.484375,158554.15625,158729.296875,158816.5625,130240.7578125,0.468017578125,0.8955078125,0.447265625,-0.12195122241973877,2.5609755516052246,0.24390244483947754,100.0,6913.0,1207358.664558791
158225.671875,158239.078125,158570.25,158711.59375,158483.078125,158657.953125,158736.90625,130074.6328125,0.46826171875,0.89501953125,0.44970703125,-0.24390244483947754,2.5,0.21341463923454285,100.0,6914.0,1207358.6992395
