timestamp,event,trial
789714.078951083,trial start,1
789716.126835708,stimulus onset,1
789717.126665875,decode start,1
789718.726834083,decode end,1
789718.726895625,trial end,1
789723.761139666,trial start,2
789725.793544958,stimulus onset,2
789726.793482916,decode start,2
789730.593497166,decode end,2
789730.593507666,trial end,2
789735.629483875,trial start,3
789737.660165541,stimulus onset,3
