EEG1,EEG2,EEG3,EEG4,EEG5,EEG6,EEG7,EEG8,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Counter,Timestamp
-63226.6484375,-63156.46484375,-63474.39453125,-63342.96484375,-63579.89453125,-63532.6875,-63316.6796875,-63329.28515625,0.302490234375,0.93017578125,0.5703125,-0.15243902802467346,2.408536672592163,0.09146341681480408,66.66666412353516,3427824.0,790030.605058875
-63383.55859375,-63313.4609375,-63631.3046875,-63499.78515625,-63737.0703125,-63689.59765625,-63473.5,-63486.5546875,0.30322265625,0.930908203125,0.56982421875,-0.18292683362960815,2.3475608825683594,0.18292683362960815,66.66666412353516,3427825.0,790030.609165458
-63350.65625,-63279.93359375,-63598.22265625,-63466.8828125,-63704.08203125,-63656.60546875,-63440.6875,-63453.65234375,0.303955078125,0.929443359375,0.56982421875,-0.21341463923454285,2.22560977935791,0.396341472864151,66.66666412353516,3427826.0,790030.609197083
-63190.88671875,-63120.609375,-63438.6328125,-63307.3828125,-63544.3125,-63496.56640625,-63281.09765625,-63293.79296875,0.304931640625,0.92822265625,0.570068359375,-0.24390244483947754,2.378048896789551,0.3658536672592163,66.66666412353516,3427827.0,790030.61095975
-63199.82421875,-63129.640625,-63447.75,-63315.96484375,-63553.51953125,-63505.6875,-63290.21484375,-63302.91015625,0.3037109375,0.926513671875,0.5712890625,-0.21341463923454285,2.4390244483947754,0.27439025044441223,66.66666412353516,3427828.0,790030.613510458
-63351.4609375,-63281.36328125,-63599.7421875,-63467.6875,-63705.2421875,-63657.5,-63442.1171875,-63454.7265625,0.30322265625,0.92529296875,0.570556640625,-0.060975611209869385,2.5609755516052246,0.18292683362960815,66.66666412353516,3427829.0,790030.616120958
-63360.578125,-63290.21484375,-63608.4140625,-63476.62890625,-63714.2734375,-63666.44140625,-63450.96875,-63463.6640625,0.302001953125,0.9267578125,0.570556640625,-0.030487805604934692,2.5304877758026123,0.12195122241973877,66.66666412353516,3427830.0,790030.6184685
-63205.45703125,-63135.18359375,-63453.203125,-63321.2421875,-63559.0625,-63511.67578125,-63296.1171875,-63308.72265625,0.30322265625,0.93115234375,0.5673828125,0.0,2.5,0.030487805604934692,66.66666412353516,3427831.0,790030.620993041
-63174.703125,-63104.6953125,-63422.62890625,-63290.6640625,-63528.21875,-63480.921875,-63265.359375,-63278.32421875,0.30517578125,0.931396484375,0.56787109375,0.0,2.5304877758026123,0.0,66.66666412353516,3427832.0,790030.6234605
-63323.02734375,-63252.93359375,-63570.953125,-63439.078125,-63676.453125,-63628.7109375,-63413.41796875,-63426.11328125,0.3017578125,0.930908203125,0.56591796875,-0.030487805604934692,2.4390244483947754,-0.030487805604934692,66.66666412353516,3427833.0,790030.625979875
-63373.9921875,-63303.89453125,-63622.00390625,-63490.12890625,-63727.50390625,-63679.58203125,-63464.3828125,-63477.16796875,0.30126953125,0.931640625,0.56591796875,-0.12195122241973877,2.4695122241973877,0.0,66.66666412353516,3427834.0,790030.628377375
-63231.4765625,-63161.37890625,-63479.58203125,-63347.79296875,-63585.2578125,-63537.3359375,-63321.8671875,-63334.65234375,0.301025390625,0.929931640625,0.568115234375,-0.09146341681480408,2.4390244483947754,-0.21341463923454285,66.66666412353516,3427835.0,790030.631067708
-63158.96484375,-63088.78125,-63406.8046875,-63274.92578125,-63512.83984375,-63464.6484375,-63249.35546875,-63262.140625,0.3017578125,0.9296875,0.56640625,-0.12195122241973877,2.408536672592163,-0.15243902802467346,66.66666412353516,3427836.0,790030.633383041
-63288.78515625,-63218.51171875,-63536.7109375,-63404.74609375,-63642.390625,-63594.37890625,-63378.99609375,-63391.9609375,0.300537109375,0.931884765625,0.568359375,-0.09146341681480408,2.408536672592163,-0.15243902802467346,66.66666412353516,3427837.0,790030.670199125
-63386.328125,-63315.609375,-63633.8984375,-63501.93359375,-63739.75390625,-63691.921875,-63476.09375,-63489.1484375,0.302978515625,0.931884765625,0.566162109375,-0.060975611209869385,2.5,-0.12195122241973877,66.66666412353516,3427838.0,790030.670221833
-63265.62890625,-63194.73046875,-63513.1953125,-63381.6796875,-63619.234375,-63571.04296875,-63355.484375,-63368.625,0.3017578125,0.9296875,0.56494140625,-0.09146341681480408,2.4695122241973877,-0.030487805604934692,66.66666412353516,3427839.0,790030.670237416
-63161.29296875,-63090.125,-63408.5,-63277.07421875,-63514.5390625,-63466.4375,-63250.87890625,-63263.83984375,0.30224609375,0.9306640625,0.567138671875,-0.15243902802467346,2.408536672592163,0.030487805604934692,66.66666412353516,3427840.0,790030.670252
-63273.67578125,-63202.41796875,-63520.88671875,-63389.45703125,-63627.1015625,-63578.734375,-63363.26171875,-63376.2265625,0.302978515625,0.930419921875,0.56494140625,-0.15243902802467346,2.5,0.12195122241973877,66.66666412353516,3427841.0,790030.670267875
